,lok-sabha,session,api-data,api-url,dateOfAttendance
673,16,16,"{'dateOfAttendance': '2019-01-04', 'presentCount': 297, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2019/01/04
674,16,16,"{'dateOfAttendance': '2019-01-07', 'presentCount': 327, 'absentCount': 131}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2019/01/07
675,16,16,"{'dateOfAttendance': '2019-01-08', 'presentCount': 346, 'absentCount': 112}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=16&locale=en,2019/01/08
676,16,17,"{'dateOfAttendance': '2019-01-31', 'presentCount': 348, 'absentCount': 110}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=17&locale=en,2019/01/31
677,16,17,"{'dateOfAttendance': '2019-02-01', 'presentCount': 387, 'absentCount': 71}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=17&locale=en,2019/02/01
678,16,17,"{'dateOfAttendance': '2019-02-04', 'presentCount': 309, 'absentCount': 149}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=17&locale=en,2019/02/04
679,16,17,"{'dateOfAttendance': '2019-02-05', 'presentCount': 348, 'absentCount': 110}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=17&locale=en,2019/02/05
680,16,17,"{'dateOfAttendance': '2019-02-06', 'presentCount': 350, 'absentCount': 108}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=17&locale=en,2019/02/06
681,16,17,"{'dateOfAttendance': '2019-02-07', 'presentCount': 354, 'absentCount': 103}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=17&locale=en,2019/02/07
682,16,17,"{'dateOfAttendance': '2019-02-08', 'presentCount': 283, 'absentCount': 174}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=17&locale=en,2019/02/08
683,16,17,"{'dateOfAttendance': '2019-02-11', 'presentCount': 336, 'absentCount': 121}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=17&locale=en,2019/02/11
684,16,17,"{'dateOfAttendance': '2019-02-12', 'presentCount': 382, 'absentCount': 75}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=17&locale=en,2019/02/12
685,16,17,"{'dateOfAttendance': '2019-02-13', 'presentCount': 377, 'absentCount': 80}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=16&session=17&locale=en,2019/02/13
689,17,1,"{'dateOfAttendance': '2019-06-17', 'presentCount': 432, 'absentCount': 86}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/06/17
690,17,1,"{'dateOfAttendance': '2019-06-18', 'presentCount': 459, 'absentCount': 59}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/06/18
691,17,1,"{'dateOfAttendance': '2019-06-19', 'presentCount': 448, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/06/19
692,17,1,"{'dateOfAttendance': '2019-06-20', 'presentCount': 448, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/06/20
693,17,1,"{'dateOfAttendance': '2019-06-21', 'presentCount': 402, 'absentCount': 116}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/06/21
694,17,1,"{'dateOfAttendance': '2019-06-24', 'presentCount': 430, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/06/24
695,17,1,"{'dateOfAttendance': '2019-06-25', 'presentCount': 449, 'absentCount': 69}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/06/25
696,17,1,"{'dateOfAttendance': '2019-06-26', 'presentCount': 460, 'absentCount': 58}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/06/26
697,17,1,"{'dateOfAttendance': '2019-06-27', 'presentCount': 440, 'absentCount': 78}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/06/27
698,17,1,"{'dateOfAttendance': '2019-06-28', 'presentCount': 413, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/06/28
699,17,1,"{'dateOfAttendance': '2019-07-01', 'presentCount': 421, 'absentCount': 97}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/01
700,17,1,"{'dateOfAttendance': '2019-07-02', 'presentCount': 430, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/02
701,17,1,"{'dateOfAttendance': '2019-07-03', 'presentCount': 443, 'absentCount': 75}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/03
702,17,1,"{'dateOfAttendance': '2019-07-04', 'presentCount': 442, 'absentCount': 76}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/04
703,17,1,"{'dateOfAttendance': '2019-07-05', 'presentCount': 445, 'absentCount': 73}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/05
704,17,1,"{'dateOfAttendance': '2019-07-08', 'presentCount': 424, 'absentCount': 94}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/08
705,17,1,"{'dateOfAttendance': '2019-07-09', 'presentCount': 449, 'absentCount': 69}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/09
706,17,1,"{'dateOfAttendance': '2019-07-10', 'presentCount': 447, 'absentCount': 71}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/10
707,17,1,"{'dateOfAttendance': '2019-07-11', 'presentCount': 438, 'absentCount': 80}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/11
708,17,1,"{'dateOfAttendance': '2019-07-12', 'presentCount': 404, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/12
709,17,1,"{'dateOfAttendance': '2019-07-15', 'presentCount': 402, 'absentCount': 116}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/15
710,17,1,"{'dateOfAttendance': '2019-07-16', 'presentCount': 445, 'absentCount': 73}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/16
711,17,1,"{'dateOfAttendance': '2019-07-17', 'presentCount': 441, 'absentCount': 77}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/17
712,17,1,"{'dateOfAttendance': '2019-07-18', 'presentCount': 448, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/18
713,17,1,"{'dateOfAttendance': '2019-07-19', 'presentCount': 410, 'absentCount': 108}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/19
714,17,1,"{'dateOfAttendance': '2019-07-22', 'presentCount': 393, 'absentCount': 125}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/22
715,17,1,"{'dateOfAttendance': '2019-07-23', 'presentCount': 446, 'absentCount': 71}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/23
716,17,1,"{'dateOfAttendance': '2019-07-24', 'presentCount': 454, 'absentCount': 63}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/24
717,17,1,"{'dateOfAttendance': '2019-07-25', 'presentCount': 447, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/25
718,17,1,"{'dateOfAttendance': '2019-07-26', 'presentCount': 430, 'absentCount': 87}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/26
719,17,1,"{'dateOfAttendance': '2019-07-29', 'presentCount': 376, 'absentCount': 141}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/29
720,17,1,"{'dateOfAttendance': '2019-07-30', 'presentCount': 412, 'absentCount': 105}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/30
721,17,1,"{'dateOfAttendance': '2019-07-31', 'presentCount': 425, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/07/31
722,17,1,"{'dateOfAttendance': '2019-08-01', 'presentCount': 416, 'absentCount': 101}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/08/01
723,17,1,"{'dateOfAttendance': '2019-08-02', 'presentCount': 408, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/08/02
724,17,1,"{'dateOfAttendance': '2019-08-05', 'presentCount': 425, 'absentCount': 92}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/08/05
725,17,1,"{'dateOfAttendance': '2019-08-06', 'presentCount': 447, 'absentCount': 70}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=1&locale=en,2019/08/06
726,17,2,"{'dateOfAttendance': '2019-11-18', 'presentCount': 419, 'absentCount': 100}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/11/18
727,17,2,"{'dateOfAttendance': '2019-11-19', 'presentCount': 433, 'absentCount': 85}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/11/19
728,17,2,"{'dateOfAttendance': '2019-11-20', 'presentCount': 411, 'absentCount': 107}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/11/20
729,17,2,"{'dateOfAttendance': '2019-11-21', 'presentCount': 396, 'absentCount': 122}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/11/21
730,17,2,"{'dateOfAttendance': '2019-11-22', 'presentCount': 351, 'absentCount': 167}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/11/22
731,17,2,"{'dateOfAttendance': '2019-11-25', 'presentCount': 352, 'absentCount': 166}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/11/25
732,17,2,"{'dateOfAttendance': '2019-11-26', 'presentCount': 415, 'absentCount': 103}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/11/26
733,17,2,"{'dateOfAttendance': '2019-11-27', 'presentCount': 414, 'absentCount': 104}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/11/27
734,17,2,"{'dateOfAttendance': '2019-11-28', 'presentCount': 386, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/11/28
735,17,2,"{'dateOfAttendance': '2019-11-29', 'presentCount': 335, 'absentCount': 183}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/11/29
736,17,2,"{'dateOfAttendance': '2019-12-02', 'presentCount': 371, 'absentCount': 147}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/12/02
737,17,2,"{'dateOfAttendance': '2019-12-03', 'presentCount': 404, 'absentCount': 114}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/12/03
738,17,2,"{'dateOfAttendance': '2019-12-04', 'presentCount': 431, 'absentCount': 87}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/12/04
739,17,2,"{'dateOfAttendance': '2019-12-05', 'presentCount': 401, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/12/05
740,17,2,"{'dateOfAttendance': '2019-12-06', 'presentCount': 358, 'absentCount': 160}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/12/06
741,17,2,"{'dateOfAttendance': '2019-12-09', 'presentCount': 442, 'absentCount': 76}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/12/09
742,17,2,"{'dateOfAttendance': '2019-12-10', 'presentCount': 450, 'absentCount': 68}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/12/10
743,17,2,"{'dateOfAttendance': '2019-12-11', 'presentCount': 436, 'absentCount': 82}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/12/11
744,17,2,"{'dateOfAttendance': '2019-12-12', 'presentCount': 411, 'absentCount': 107}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/12/12
745,17,2,"{'dateOfAttendance': '2019-12-13', 'presentCount': 384, 'absentCount': 134}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=2&locale=en,2019/12/13
746,17,3,"{'dateOfAttendance': '2020-01-31', 'presentCount': 407, 'absentCount': 111}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/01/31
747,17,3,"{'dateOfAttendance': '2020-02-01', 'presentCount': 425, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/02/01
748,17,3,"{'dateOfAttendance': '2020-02-03', 'presentCount': 407, 'absentCount': 111}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/02/03
749,17,3,"{'dateOfAttendance': '2020-02-04', 'presentCount': 431, 'absentCount': 87}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/02/04
750,17,3,"{'dateOfAttendance': '2020-02-05', 'presentCount': 423, 'absentCount': 95}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/02/05
751,17,3,"{'dateOfAttendance': '2020-02-06', 'presentCount': 430, 'absentCount': 88}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/02/06
752,17,3,"{'dateOfAttendance': '2020-02-07', 'presentCount': 386, 'absentCount': 132}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/02/07
753,17,3,"{'dateOfAttendance': '2020-02-10', 'presentCount': 410, 'absentCount': 108}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/02/10
754,17,3,"{'dateOfAttendance': '2020-02-11', 'presentCount': 417, 'absentCount': 101}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/02/11
755,17,3,"{'dateOfAttendance': '2020-03-02', 'presentCount': 400, 'absentCount': 117}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/02
756,17,3,"{'dateOfAttendance': '2020-03-03', 'presentCount': 436, 'absentCount': 81}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/03
757,17,3,"{'dateOfAttendance': '2020-03-04', 'presentCount': 424, 'absentCount': 93}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/04
758,17,3,"{'dateOfAttendance': '2020-03-05', 'presentCount': 410, 'absentCount': 107}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/05
759,17,3,"{'dateOfAttendance': '2020-03-06', 'presentCount': 372, 'absentCount': 145}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/06
760,17,3,"{'dateOfAttendance': '2020-03-11', 'presentCount': 356, 'absentCount': 161}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/11
761,17,3,"{'dateOfAttendance': '2020-03-12', 'presentCount': 382, 'absentCount': 135}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/12
762,17,3,"{'dateOfAttendance': '2020-03-13', 'presentCount': 364, 'absentCount': 153}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/13
763,17,3,"{'dateOfAttendance': '2020-03-16', 'presentCount': 394, 'absentCount': 123}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/16
764,17,3,"{'dateOfAttendance': '2020-03-17', 'presentCount': 408, 'absentCount': 109}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/17
765,17,3,"{'dateOfAttendance': '2020-03-18', 'presentCount': 411, 'absentCount': 106}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/18
766,17,3,"{'dateOfAttendance': '2020-03-19', 'presentCount': 401, 'absentCount': 116}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/19
767,17,3,"{'dateOfAttendance': '2020-03-20', 'presentCount': 367, 'absentCount': 150}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/20
768,17,3,"{'dateOfAttendance': '2020-03-23', 'presentCount': 258, 'absentCount': 259}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=3&locale=en,2020/03/23
769,17,4,"{'dateOfAttendance': '2020-09-14', 'presentCount': 362, 'absentCount': 154}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=4&locale=en,2020/09/14
770,17,4,"{'dateOfAttendance': '2020-09-15', 'presentCount': 374, 'absentCount': 142}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=4&locale=en,2020/09/15
771,17,4,"{'dateOfAttendance': '2020-09-16', 'presentCount': 376, 'absentCount': 140}",https://sansad.in/api_ls/member/getMemberAttendanceMonthWise?loksabha=17&session=4&locale=en,2020/09/16
